Date,Time,StationCode,WeatherCode,Tide,WY,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,MicrocystisVisualRank,ConditionCode,FieldComments,LabComments,MeshSize,FlowMeterSpeed,SetTime,FlowMeterStart,FlowMeterEnd,Flowdiff,Flowdiff_ed,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,PropSubsampled,VolNet,VolNet_ed,OrganismID,TaxonName,TaxonRank,LifeStage,Count,CPUE,CPUE_ed,Flag_PQC,Comment_PQC,Flag_QC1,Comment_QC1,Flag_QC2,Comment_QC2,Flag_QC3,Comment_QC3
1999-03-18,07:35:00,SHR,CLD,NA,1999,11.1,0.42,NA,NA,NA,NA,NA,NA,1,SHRZ 0005,NA,150_micron,Regular,10,139582,149771,10189,10189,100,1,100,1,5,0.05,53.762,53.762,58,Insecta,Class,larva,1,0.372,0.372,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-18,07:35:00,SHR,CLD,NA,1999,11.1,0.42,NA,NA,NA,NA,NA,NA,1,SHRZ 0005,NA,150_micron,Regular,10,139582,149771,10189,10189,100,1,100,1,5,0.05,53.762,53.762,1,Rotifera,Phylum,NA,28,10.416,10.416,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,60,Annelida,Phylum,NA,1,0.427,0.427,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,35,Bosmina longirostris,Species,NA,11,4.696,4.696,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,65,Chironomidae,Family,larva,1,0.427,0.427,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,69,Cladocera,Suborder,NA,36,15.37,15.37,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,3,Copepoda,Subclass,nauplius,21,8.966,8.966,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,70,Cyclopoida,Order,NA,2,0.854,0.854,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,8,Cyclopoida,Order,copepodid,48,20.493,20.493,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,37,Daphnia sp.,Genus,NA,17,7.258,7.258,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,6,Ostracoda,Class,NA,1,0.427,0.427,1,NA,1,NA,1,NA,1,NA
1999-03-18,09:25:00,STTD,CLD,NA,1999,13.3,NA,NA,NA,NA,NA,NA,NA,NA,STTDZ 005,NA,150_micron,Regular,10,149775,158653,8878,8878,100,1,100,1,5,0.05,46.845,46.845,1,Rotifera,Phylum,NA,60,25.616,25.616,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,63,Acanthocyclops vernalis,Species,NA,2,4.815,4.815,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,60,Annelida,Phylum,NA,4,9.63,9.63,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,35,Bosmina longirostris,Species,NA,12,28.891,28.89,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,65,Chironomidae,Family,larva,2,4.815,4.815,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,69,Cladocera,Suborder,NA,77,185.381,185.378,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,3,Copepoda,Subclass,nauplius,4,9.63,9.63,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,70,Cyclopoida,Order,NA,6,14.445,14.445,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,8,Cyclopoida,Order,copepodid,83,199.827,199.823,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,37,Daphnia sp.,Genus,NA,11,26.483,26.483,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,41,Diaphanosoma sp.,Genus,NA,3,7.223,7.223,1,NA,1,NA,1,NA,1,NA
1999-03-24,07:44:00,SHR,CLD,NA,1999,11.7,0.5,NA,NA,NA,NA,NA,NA,1,SHRZ 006   The meter reading seems low off from comparison  NI,lots of sand,150_micron,Regular,10,158650,160618,1968,1968,125,1,125,1,5,0.04,10.384,10.384,1,Rotifera,Phylum,NA,73,175.751,175.748,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,63,Acanthocyclops vernalis,Species,NA,2,3.565,3.565,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,60,Annelida,Phylum,NA,1,1.783,1.783,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,35,Bosmina longirostris,Species,NA,37,65.954,65.954,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,69,Cladocera,Suborder,NA,83,147.95,147.951,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,3,Copepoda,Subclass,nauplius,9,16.043,16.043,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,70,Cyclopoida,Order,NA,1,1.783,1.783,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,8,Cyclopoida,Order,copepodid,91,162.21,162.211,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,37,Daphnia sp.,Genus,NA,24,42.781,42.781,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,6,Ostracoda,Class,NA,2,3.565,3.565,1,NA,1,NA,1,NA,1,NA
1999-03-24,09:24:00,STTD,CLD,NA,1999,13.9,0.16,NA,NA,NA,NA,NA,NA,NA,STTDZ 006   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,160616,163274,2658,2658,125,1,125,1,5,0.04,14.025,14.025,1,Rotifera,Phylum,NA,82,146.168,146.168,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,63,Acanthocyclops vernalis,Species,NA,2,1.073,1.073,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,35,Bosmina longirostris,Species,NA,30,16.088,16.088,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,65,Chironomidae,Family,larva,1,0.536,0.536,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,69,Cladocera,Suborder,NA,61,32.713,32.713,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,3,Copepoda,Subclass,nauplius,13,6.972,6.972,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,70,Cyclopoida,Order,NA,1,0.536,0.536,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,8,Cyclopoida,Order,copepodid,54,28.959,28.959,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,37,Daphnia sp.,Genus,NA,6,3.218,3.218,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,21,Diaptomus sp.,Genus,NA,1,0.536,0.536,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,58,Insecta,Class,larva,1,0.536,0.536,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,33,Osphranticum labronectum,Species,NA,1,0.536,0.536,1,NA,1,NA,1,NA,1,NA
1999-03-25,07:56:00,SHR,CLR,NA,1999,11,0.38,NA,NA,NA,NA,NA,NA,1,SHRZ 007,NA,150_micron,Regular,10,163306,170374,7068,7068,100,1,100,1,5,0.05,37.294,37.294,1,Rotifera,Phylum,NA,16,8.58,8.58,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,63,Acanthocyclops vernalis,Species,NA,2,1.579,1.579,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,35,Bosmina longirostris,Species,NA,19,14.997,14.999,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,64,Calanoida,Order,copepodid,4,3.157,3.158,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,69,Cladocera,Suborder,NA,49,38.676,38.681,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,3,Copepoda,Subclass,nauplius,4,3.157,3.158,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,70,Cyclopoida,Order,NA,6,4.736,4.736,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,8,Cyclopoida,Order,copepodid,54,42.623,42.628,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,37,Daphnia sp.,Genus,NA,8,6.314,6.315,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,41,Diaphanosoma sp.,Genus,NA,1,0.789,0.789,1,NA,1,NA,1,NA,1,NA
1999-03-25,09:49:00,STTD,CLD,NA,1999,13.9,0.17,NA,NA,NA,NA,NA,NA,NA,STTDZ 007,NA,150_micron,Regular,10,170376,179379,9003,9003,75,1,75,1,2,0.02667,47.504,47.504,1,Rotifera,Phylum,NA,62,48.937,48.943,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,60,Annelida,Phylum,NA,3,4.751,4.751,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,35,Bosmina longirostris,Species,NA,4,6.334,6.334,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,69,Cladocera,Suborder,NA,37,58.593,58.591,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,3,Copepoda,Subclass,nauplius,3,4.751,4.751,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,70,Cyclopoida,Order,NA,4,6.334,6.334,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,8,Cyclopoida,Order,copepodid,32,50.675,50.674,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,37,Daphnia sp.,Genus,NA,4,6.334,6.334,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,41,Diaphanosoma sp.,Genus,NA,1,1.584,1.584,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,33,Osphranticum labronectum,Species,NA,1,1.584,1.584,1,NA,1,NA,1,NA,1,NA
1999-03-31,07:55:00,SHR,CLR,NA,1999,11.7,0.26,NA,NA,NA,NA,NA,NA,1,SHRZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,170412,173404,2992,2992,125,1,125,1,5,0.04,15.787,15.787,1,Rotifera,Phylum,NA,64,101.349,101.347,1,NA,1,NA,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,63,Acanthocyclops vernalis,Species,NA,1,1.278,1.277,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,60,Annelida,Phylum,NA,2,2.555,2.555,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,35,Bosmina longirostris,Species,NA,12,15.333,15.329,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,64,Calanoida,Order,copepodid,3,3.833,3.832,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,65,Chironomidae,Family,larva,2,2.555,2.555,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,69,Cladocera,Suborder,NA,88,112.441,112.414,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,3,Copepoda,Subclass,nauplius,40,51.11,51.097,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,70,Cyclopoida,Order,NA,3,3.833,3.832,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,8,Cyclopoida,Order,copepodid,67,85.609,85.588,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,37,Daphnia sp.,Genus,NA,22,28.11,28.103,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,41,Diaphanosoma sp.,Genus,NA,1,1.278,1.277,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,6,Ostracoda,Class,NA,1,1.278,1.277,1,NA,3,FMHIGH,1,NA,1,NA
1999-03-31,09:45:00,STTD,CLR,NA,1999,11.7,0.16,NA,NA,NA,NA,NA,NA,1,STTDZ 008   The meter reading seems low off from comparison  NI,NA,150_micron,Regular,10,173473,184600,11127,11127,75,1,75,1,1,0.01333,58.712,58.712,1,Rotifera,Phylum,NA,123,157.162,157.124,1,NA,3,FMHIGH,1,NA,1,NA
1999-04-01,07:49:00,SHR,CLR,NA,1999,11.7,0.3,NA,NA,NA,NA,NA,NA,1,SHRZ 009,NA,150_micron,Regular,10,330931,336729,5798,5798,125,1,125,1,5,0.04,30.593,30.593,63,Acanthocyclops vernalis,Species,NA,3,2.452,2.452,1,NA,1,NA,1,NA,1,NA
1999-04-01,07:49:00,SHR,CLR,NA,1999,11.7,0.3,NA,NA,NA,NA,NA,NA,1,SHRZ 009,NA,150_micron,Regular,10,330931,336729,5798,5798,125,1,125,1,5,0.04,30.593,30.593,35,Bosmina longirostris,Species,NA,15,12.258,12.258,1,NA,1,NA,1,NA,1,NA
1999-04-01,07:49:00,SHR,CLR,NA,1999,11.7,0.3,NA,NA,NA,NA,NA,NA,1,SHRZ 009,NA,150_micron,Regular,10,330931,336729,5798,5798,125,1,125,1,5,0.04,30.593,30.593,64,Calanoida,Order,copepodid,1,0.817,0.817,1,NA,1,NA,1,NA,1,NA
