"","Fish_ID","FL","Date_month","Date_day","Date_year","WY","Date_sampled","week_no","biweekly","Region_subdivided5","Station_code","Site.Name","Lat","Long","rm_from_fp","fp","Taxa_LS_original","Taxa_LS","N","Taxa_LS_DW","DW_USE_g","Source","Notes","DW_g","excl","Stomach_fullness"
"105","DM14023",77,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","2"
"106","DM14023",77,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",3,"Diptera_L",0.00062,"This study",NA,0.00186,"n","2"
"107","DM14024",76,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","2"
"108","DM14024",76,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Corophiidae_A","Corophiidae_A",3,"Corophiidae_A",0.00093,"This study",NA,0.00279,"n","2"
"109","DM14024",76,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",5,"Diptera_A",0.00053,"This study",NA,0.00265,"n","2"
"110","DM14024",76,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",5,"Diptera_L",0.00062,"This study",NA,0.0031,"n","2"
"111","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",74,"Cladocera_A",5e-04,"This study",NA,0.037,"n","4"
"112","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Coleoptera_L","Coleoptera_L",1,"Coleoptera_L",0.00102,"This study",NA,0.00102,"n","4"
"113","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Collembola_A","Collembola_A",27,"Collembola_A",0.00038,"This study",NA,0.01026,"n","4"
"114","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",17,"Copepoda_A",0.00047,"This study",NA,0.00799,"n","4"
"115","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",31,"Diptera_A",0.00053,"This study",NA,0.01643,"n","4"
"116","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",2,"Diptera_L",0.00062,"This study",NA,0.00124,"n","4"
"117","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",3,"Diptera_P",0.00065,"This study",NA,0.00195,"n","4"
"118","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",3,"Hemiptera_A",0.00068,"This study",NA,0.00204,"n","4"
"119","DM14025",57,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hydracarina_A","Hydracarina_A_N",2,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",2e-05,"n","4"
"120","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",11,"Amphipoda_A",0.00082,"This study",NA,0.00902,"n","4"
"121","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",5,"Cladocera_A",5e-04,"This study",NA,0.0025,"n","4"
"122","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Collembola_A","Collembola_A",3,"Collembola_A",0.00038,"This study",NA,0.00114,"n","4"
"123","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",3,"Copepoda_A",0.00047,"This study",NA,0.00141,"n","4"
"124","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",19,"Diptera_A",0.00053,"This study",NA,0.01007,"n","4"
"125","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","4"
"126","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",2,"Hemiptera_A",0.00068,"This study",NA,0.00136,"n","4"
"127","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hydracarina_A","Hydracarina_A_N",1,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",1e-05,"n","4"
"128","DM14026",71,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","4"
"129","DM14027",74,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",2,"Amphipoda_A",0.00082,"This study",NA,0.00164,"n","3"
"130","DM14027",74,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","3"
"131","DM14027",74,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",2,"Cladocera_A",5e-04,"This study",NA,0.001,"n","3"
"132","DM14027",74,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","3"
"133","DM14027",74,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",17,"Diptera_A",0.00053,"This study",NA,0.00901,"n","3"
"134","DM14027",74,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","3"
"135","DM14028",73,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",4,"Amphipoda_A",0.00082,"This study",NA,0.00328,"n","2"
"136","DM14028",73,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","2"
"137","DM14028",73,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","2"
"138","DM14028",73,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","2"
"139","DM14028",73,4,102,2014,"2014-15","4/11/2014",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hydracarina_A","Hydracarina_A_N",3,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",3e-05,"n","2"
"140","DM14029",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","1"
"141","DM14029",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","1"
"142","DM14030",33,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"NA_A","NA_A",0,NA,NA,NA,NA,NA,"n_EMPTY","0"
"143","DM14031",33,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Chironomidae_L","Chironomidae_L",3,"Chironomidae_L",5e-04,"This study",NA,0.0015,"n","2"
"144","DM14031",33,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Cladocera_A","Cladocera_A",3,"Cladocera_A",5e-04,"This study",NA,0.0015,"n","2"
"145","DM14031",33,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","2"
"146","DM14032",38,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"NA_A","NA_A",0,NA,NA,NA,NA,NA,"n_EMPTY","0"
"147","DM14033",39,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","4"
"148","DM14033",39,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_A","Diptera_A",44,"Diptera_A",0.00053,"This study",NA,0.02332,"n","4"
"149","DM14033",39,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","4"
"150","DM14034",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR071E","Elkhorn",38.67274584,-121.6248473,NA,NA,"Cladocera_A","Cladocera_A",2,"Cladocera_A",5e-04,"This study",NA,0.001,"n","2"
"151","DM14034",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR071E","Elkhorn",38.67274584,-121.6248473,NA,NA,"Collembola_A","Collembola_A",2,"Collembola_A",0.00038,"This study",NA,0.00076,"n","2"
"152","DM14034",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR071E","Elkhorn",38.67274584,-121.6248473,NA,NA,"Diptera_A","Diptera_A",7,"Diptera_A",0.00053,"This study",NA,0.00371,"n","2"
"153","DM14035",36,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Chironomidae_L","Chironomidae_L",5,"Chironomidae_L",5e-04,"This study",NA,0.0025,"n","3"
"154","DM14035",36,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","3"
"155","DM14035",36,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_A","Diptera_A",14,"Diptera_A",0.00053,"This study",NA,0.00742,"n","3"
"156","DM14036",33,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","1"
"157","DM14037",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"158","DM14037",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","2"
"159","DM14037",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","2"
"160","DM14038",34,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","1"
"161","DM14039",44,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","1"
"162","DM14040",34,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"NA_A","NA_A",0,NA,NA,NA,NA,NA,"n_EMPTY","0"
"163","DM14041",37,3,73,2014,"2014-15","3/13/2014",11,11,"excl","SR080E","Verona",38.78414982,-121.6178397,NA,NA,"NA_A","NA_A",0,NA,NA,NA,NA,NA,"n_EMPTY","0"
"164","DM14042",47,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Amphipoda_A","Amphipoda_A",2,"Amphipoda_A",0.00082,"This study",NA,0.00164,"n","3"
"165","DM14042",47,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Cladocera_A","Cladocera_A",10,"Cladocera_A",5e-04,"This study",NA,0.005,"n","3"
"166","DM14042",47,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Copepoda_A","Copepoda_A",2,"Copepoda_A",0.00047,"This study",NA,0.00094,"n","3"
"167","DM14042",47,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Diptera_A","Diptera_A",3,"Diptera_A",0.00053,"This study",NA,0.00159,"n","3"
"168","DM14043",50,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Diptera_A","Diptera_A",4,"Diptera_A",0.00053,"This study",NA,0.00212,"n","2"
"169","DM14043",50,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Diptera_L","Diptera_L",5,"Diptera_L",0.00062,"This study",NA,0.0031,"n","2"
"170","DM14043",50,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Hemiptera_A","Hemiptera_A",2,"Hemiptera_A",0.00068,"This study",NA,0.00136,"n","2"
"171","DM14044",50,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Amphipoda_A","Amphipoda_A",4,"Amphipoda_A",0.00082,"This study",NA,0.00328,"n","2"
"172","DM14044",50,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Cladocera_A","Cladocera_A",5,"Cladocera_A",5e-04,"This study",NA,0.0025,"n","2"
"173","DM14044",50,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","2"
"174","DM14044",50,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Hydracarina_A","Hydracarina_A_N",1,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",1e-05,"n","2"
"175","DM14045",55,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"176","DM14045",55,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Cladocera_A","Cladocera_A",9,"Cladocera_A",5e-04,"This study",NA,0.0045,"n","2"
"177","DM14045",55,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Copepoda_A","Copepoda_A",2,"Copepoda_A",0.00047,"This study",NA,0.00094,"n","2"
"178","DM14045",55,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","2"
"179","DM14045",55,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","2"
"180","DM14045",55,3,91,2014,"2014-15","3/31/2014",13,13,"Lower Sac","SR043W","Clarksburg",38.38304913,-121.5208997,37,"sutter","Ostracoda_A","Ostracoda_A",1,"Ostracoda_A",0.00049,"This study",NA,0.00049,"n","2"
"181","DM14046",86,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","2"
"182","DM14046",86,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","2"
"183","DM14046",86,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","2"
"184","DM14046",86,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Hymenoptera_A","Hymenoptera_A",3,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00213,"n","2"
"185","DM14047",80,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"NA_A","NA_A",0,NA,NA,NA,NA,NA,"n_EMPTY","0"
"186","DM14048",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","2"
"187","DM14048",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Diptera_A","Diptera_A",7,"Diptera_A",0.00053,"This study",NA,0.00371,"n","2"
"188","DM14048",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Diptera_P","Diptera_P",4,"Diptera_P",0.00065,"This study",NA,0.0026,"n","2"
"189","DM14049",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Cladocera_A","Cladocera_A",4,"Cladocera_A",5e-04,"This study",NA,0.002,"n","1"
"190","DM14049",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","1"
"191","DM14050",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Diptera_A","Diptera_A",4,"Diptera_A",0.00053,"This study",NA,0.00212,"n","2"
"192","DM14050",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","2"
"193","DM14050",78,5,134,2014,"2014-15","5/13/2014",19,19,"excl","AM001S","American River",38.59935675,-121.5057333,NA,NA,"Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","2"
"194","DM14051",70,5,123,2014,"2014-15","5/2/2014",18,17,"Yolo runoff","SR012W","Sandy Beach",38.13888707,-121.6953247,6,"yolo","Amphipoda_A","Amphipoda_A",4,"Amphipoda_A",0.00082,"This study",NA,0.00328,"n","2"
"195","DM14051",70,5,123,2014,"2014-15","5/2/2014",18,17,"Yolo runoff","SR012W","Sandy Beach",38.13888707,-121.6953247,6,"yolo","Cladocera_A","Cladocera_A",4,"Cladocera_A",5e-04,"This study",NA,0.002,"n","2"
"196","DM14051",70,5,123,2014,"2014-15","5/2/2014",18,17,"Yolo runoff","SR012W","Sandy Beach",38.13888707,-121.6953247,6,"yolo","Diptera_A","Diptera_A",10,"Diptera_A",0.00053,"This study",NA,0.0053,"n","2"
"197","DM14051",70,5,123,2014,"2014-15","5/2/2014",18,17,"Yolo runoff","SR012W","Sandy Beach",38.13888707,-121.6953247,6,"yolo","Diptera_P","Diptera_P",2,"Diptera_P",0.00065,"This study",NA,0.0013,"n","2"
"198","DM14051",70,5,123,2014,"2014-15","5/2/2014",18,17,"Yolo runoff","SR012W","Sandy Beach",38.13888707,-121.6953247,6,"yolo","Hydracarina_A","Hydracarina_A_N",1,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",1e-05,"n","2"
"199","DM14052",82,5,123,2014,"2014-15","5/2/2014",18,17,"Yolo runoff","SR012W","Sandy Beach",38.13888707,-121.6953247,6,"yolo","Araneae_A","Araneae_A",2,"Araneae_A",0.00059,"This study",NA,0.00118,"n","2"
